content;tags;title;kategori
memanggil mantan bupati kutai kartanegara rita widyasari sebagai saksi atas kasus pencucian uang untuk tersangka khairudin pada senin 2 desember 2019khairudin merupakan mantan anggota dprd kutai kartanegara sekaligus salah satu anggota tim pemenangan rita yang dikenal sebagai tim 11yang bersangkutan hari ini dijadwalkan diperiksa sebagai saksi untuk tersangka khr kata kata juru bicara kpk febri diansyah saat dikonfirmasi di jakarta hari inirita merupakan tersangka terkait kasus tppu dan saat ini kasusnya masih dalam penyidikan oleh kpk rita disebut melakukan perbuatan tersebut bersama khairudinseperti diketahui rita telah dieksekusi ke lembaga pemasyarakatan perempuan pondok bambu setelah dijatuhi hukuman 10 tahun penjara oleh pengadilan tindak pidana korupsi tipikor jakarta pada 6 juli 2018rita terbukti menerima gratifikasi sebesar rp 110720440000 dan suap rp 6 miliar dari para pemohon izin dan rekanan proyeksebelumnya jaksa penuntut umum kpk menuntut rita dijatuhi pidana penjara selama 15 tahun ditambah denda sebesar rp750 juta subsider 6 bulan kurungan karena terbukti menerima gratifikasi rp 2489 miliar dan suap rp 6 miliar dari para pemohon izin dan rekanan proyek selama 20102017namun divonis 10 tahun penjara hakim mengatakan rita hanya terbukti menerima gratifikasi sebesar rp 110720440000 dan suap rp 6 miliar dari para pemohon izin dan rekanan proyeksementara khairudin dijatuhi hukuman oleh pengadilan tipikor jakarta selama 8 tahun penjara ditambah denda rp 300 juta subsider 3 bulan kurungandalam dakwaan pertama yaitu pasal 12 b uu no 31 tahun 1999 sebagaimana diubah dengan uu nomor 202001 tentang pemberantasan tindak pidana korupsi jo pasal 55 ayat 1 ke1 kuhp jo pasal 65 ayat 1 kuhp rita dianggap terbukti menerima gratifikasi rp 110720440000 melalui khairudin;kpk,rita widyasari;kpk panggil mantan bupati kutai kartanegara rita widyasari;politik
wakil ketua komisi pemberantasan korupsi saut situmorang mengatakan tiga penasihat kpk masih bekerja seperti biasa ia mengatakan penasihat akan bekerja hingga masa pimpinan periode 20152019 berakhir pada 21 desember 2019” pak budi pak tsani dan pak won masih  kata saut saat dihubungi kamis 7 november 2019tiga penasihat kpk itu adalah budi santoso mohammad tsani annafari serta sarwono sutikno budi mengatakan sebenarnya ada dua opsi soal waktu pemberhentian penasihat pertama pada penasihat akan keluar kpk pada akhir november dan opsi kedua bersamaan dengan berakhirnya masa jabatan pimpinan agus rahardjo cs pada 21 desember 2019meski awalnya gamang kata budi pimpinan lebih memilih opsi kedua sebab undangundang kpk hasil revisi pasal 69 a ayat 4 menyebutkan pengangkatan ketua dan anggota dewan pengawas dilaksanakan bersamaan dengan pengangkatan pimpinan komisi pemberantasan korupsi periode tahun 2019 sampai 2o23 kemungkinan itukegamangan mengenai posisi penasihat kpk bermula dari berlakunya uu nomor 19 tahun 2019 atau uu kpk hasil revisi dalam uu kpk hasil revisi itu pasal 21 hingga 23 yang mengatur tentang penasihat dihapusdraf keputusan pemberhentian tiga penasihat kpk sebenarnya sudah disiapkan sejak uu baru mulai berlaku pada 17 oktober 2019 empat dari lima pimpinan telah meneken surat itu namun pemberhentian dengan hormat ini urung dilakukan karena salah satu pimpinan enggan menandatanganinya;kpk,uu kpk;penghentian tiga penasihat kpk tunggu pergantian pimpinan;politik
tempoco jakarta   seluruh dokumen di kantor  provinsi papua termasuk dokumen penetapan anggota dprd provinsi papua hangus terbakar dalam kerusuhan di jayapura pada jumat dini hari lalu 30 agustus 2019sampai hari ini seluruh yang ada di dalam kantor itu terbakar habis kata ketua komisi pemilihan umum kpu pusat arief budiman di kantornya hari ini sabtu 31 agustus 2019meski begitu arief mengatakan tak ada perubahan dalam mekanisme penetapan anggota dprd papua sebelum kebakaran terjadi pada 21 mei 2019 kpu papua telah mengirimkan salinan hasil pemilu 2019 ke kpu pusatkami sedang pelajari akan menggunakan dokumen itu atau bagaimanamenurut arief belum ada keputusan memindahkan jadwal penetapan hasil pemilihan umum legislatif provinsi  yakni 2 september 2019kerusuhan jayapura ibu kota papua pada kamis pagi waktu setempat hingga petang kerusuhan diduga buntut dari tindakan rasisme dan diskriminatif terhadap mahasiswa papua di surabaya dan malang paad 15 dan 16 agustus 2019;kpu,papua;dokumen kpu papua ludes terbakar kpu pusat beri penjelasan;politik
manager external relations pt kereta commuter indonesia kci adli hakim menyebut belum ada kepastian soal penyetopan operasional kereta rel listrik atau  pada 18 april 2020 menurut adli pihaknya masih menunggu keputusan pemerintah pusat dan daerahkami masih menunggu keputusan dari pemerintah dan pemerintah daerah masih dibahas terus mau bagaimana kata adli saat dihubungi kamis 16 april 2020adli menuturkan pemerintah masih membahas kebijakan menghentikan operasional kereta secara menyeluruh jika diputuskan penghentian tersebut lanjut dia maka pemerintah daerah harus mengajukan ke regulator regulator pt  adalah kementerian perhubunganyang bisa saya pastikan kalau hari ini dan besok beroperasi sesuai psbb yang ada sekarang yang 18 masih kami tunggu ucap diasebelumnya gubernur jawa barat ridwan kamil mengatakan operasional krl dihentikan setelah wilayah tangerang raya memberlakukan psbb  di tangerang raya yaitu kota tangerang kabupaten tangerang dan tangerang selatan akan berlaku pada 18 aprilkita solidaritas nunggu dulu tangerang raya di tanggal itu menurut kci info ke saya ada eksperimen dinihilkan setelah itu nanti kita evaluasi ujar;krl jabodetabek,krl,ridwan kamil,kci,psbb;krl jabodetabek setop 18 april kci tunggu keputusan pemerintah;politik
dirut baru pt kereta api indonesia kai didiek hartantyo disarankan untuk minta saran dari kementerian kesehatan soal operasional  selama penerapan psbb lima kepala daerah bogor depok dan bekasi mengusulkan krl dihentikan selama psbb karena ada temuan penumpang positif virus corona tanpa gejala    wakil direktur eksekutif institute for development of economics and finance indef eko listiyanto mendorong  untuk meminta masukan dari kementerian kesehatan soal usulan itumemang operasional krl selama  sejauh ini perlu dikaji kembali oleh pt kai sebetulnya kalau kita mau membuat sebuah strategi baru maka pihak pertama yang perlu dimintai masukan terkait operasional krl adalah kementerian kesehatan ujar eko saat dihubungi antara di jakarta jumat 8 mei 2020menurut ekonom indef tersebut masukan apapun yang nantinya akan diberikan oleh kementerian kesehatan terkait protokol kesehatan atau bahkan pembatasan super ketat baik di kereta maupun stasiun perlu segera ditindaklanjuti oleh pt kai sebagai perusahaan induk yang membawahi operator krl yakni pt kereta commuter indonesia kciselain itu pt kai juga perlu berkoordinasi secara intens dan mengkonsultasikan terlebih dahulu masukanmasukan dari kementerian kesehatan kepada kementerian perhubungan mengenai operasional krl selama psbbsaya kira operasional krl perlu dikaji ulang mengingat adanya masukan dan saran dari beberapa kepala daerah di wilayah jabodetabek mengenai operasional krl selama psbb kata eko listiyantomenurut dia langkah pengkajian kembali operasional krl selama psbb ini penting dilakukan agar semakin mendukung efektivitas pemberlakuan psbb secara ketat yang dijalankan para kepala daerah di wilayah jabodetabek dalam rangka memutus rantai penyebaran pandemi sebelumnya lima kepala daerah bogor depok dan bekasi bodebek mengusulkan pemberhentian sementara kereta rel listrik terkait penerapan psbb demi mencegah penyebaran virus coronabupati bogor ade yasin menyayangkan tidak adanya perubahan operasional kereta rel listrik krl jabodetabek saat penerapan psbb dengan sebelum diterapkan psbb ade yasin menyebutkan bahwa ratarata pasien positif terinfeksi virus  covid19 yang berdomisili di kabupaten bogor lantaran tertular virus itu di dalam krl lima kepala daerah bodebek sepakat memperpanjang masa penerapan psbb selama 14 hari ke depan terhitung sejak habisnya pemberlakuan tahap satu pada 28 april 2020;krl,corona,dirut kai,psbb;kepala daerah usul krl dihentikan dirut kai disarankan ke menkes;politik
menteri koordinator bidang kemaritiman  mengusulkan pengadaan kendaraan dinas tahun depan bisa dialokasikan untuk kendaraankendaraan berteknologi listrik buatan anak bangsa“saya kepikir untuk lapor presiden ‘nanti apbn tahun depan pembelian sepeda motor mobil kita wajibkan saja motor listrik buatan indonesia gesits misalnya atau apalah” katanya saat menjadi pembicara kunci dalam indonesianisme summit 2019 di jakarta selasa 13 agustus 2019menurut luhut hal itu dilakukan sebagai dukungan pemerintah terhadap pengembangan teknologi yang dilakukan anak bangsa “kalau tidak kita pupuk keberpihakan itu teknologi kita tidak akan maju” katanyaindonesianisme summit 2019 merupakan rangkaian kegiatan yang digelar ikatan alumni institut teknologi bandung ia itb yang digelar bersamaan dengan pameran karya 30 teknopreneur indonesiamantan menko polhukam itu bangga saat berkeliling melihat deretan karya anak bangsa dalam pameran tersebut ia bahkan mengaku ingin agar produkproduk yang dipamerkan bisa ditampilkan dalam sosialisasi tingkat kandungan dalam negeri tkdn“ini kita minta atau mungkin kita ‘wajibkan’ bumnbumn itu bisa memakai teknologi tersebut kita akan coba dorong karya anak bangsa ini kalau tidak mulai begitu kapan lagi” ujar;luhut pandjaitan,motor listrik,kendaraan dinas ,gesits;luhut pandjaitan usul kendaraan dinas pakai motor listrik gesits;politik
pembahasan rencana induk ibu kota ini melibatkan sembilan kelompok kerja yang dibentuk dari berbagai kementerian dan lembaga “selain pokja infrastruktur ada pokja peneliti pembiayaan dampak ekonomi sosial pertahanan keamanan dan sebagainya”;luhut pandjaitan,uea,ibu kota baru;luhut pandjaitan menteri uea tanya soal ibu kota baru;politik
menteri koordinator bidang kemaritiman binsar pandjaitan mengatakan pemerintah membuka peluang menggandeng rekanan lain lantaran belum menemukan kesepakatan valuasi proyek kilang minyak cilacap yang akan digarap pt pertamina persero bersama saudi aramcoaramco sedang kami valuasi karena selisihnya masih ada us 15 miliar jadi nanti kami lihat ujar luhut di kantor kementerian koordinator kemaritiman jakarta senin 11 november 2019ia mengatakan hasil valuasi hingga kini masih belum keluar namun kalau nilai tersebut tak kunjung mencapai titik temu maka luhut mengatakan pemerintah menyiapkan pilihan lain kalau masih tetap segitu kita lihat pilihan lain tapi sudah ada pilihan lainsebelumnya menteri badan usaha milik negara atau bumn erick thohir meminta kesepakatan valuasi proyek kilang minyak cilacap yang akan digarap pt pertamina persero bersama saudi aramco segera rampung ia menargetkan penghitungan valuasi aset oleh saudi aramco kelar dua bulan mendatang pada desember nantisampai desember kami lihat sepakat atau tidak kalau tidak kami cari alternatif lain ujar erick thohir di kantor kementerian koordinator bidang kemaritiman dan investasi selasa 29 oktober 2019aramco dan pertamina bersepakat menjajaki usaha patungan sejak 2014 sebelum melanjutkan kerja sama lebih jauh keduanya lebih dulu menghitung valuasi aset namun bertahuntahun perhitungan itu tidak kunjung menemui kesepakatanhingga 2019 keduanya masih berkukuh menggunakan penghitungan valuasinya masingmasing rencana perusahaan patungan pertamina dan aramco untuk menggarap kilang minyak cilacap itu pun tak kunjung menemui kepastiansedianya akhir oktober ini joint venture development agreement kedua pihak memasuki masa jatuh tempo agar segera ada titik cerah namun rupanya aramco belum kelar jmuga perpanjangan waktu pun diberikan kembalk hingga akhir tahun setelah pertamina dan aramco menundanya berulangulangpertamina sebelumnya merencanakan peningkatan kapasitas kilang cilacap dari 348 ke 400 ribu barel minyak mentah per hari tingkat kompleksitas kilang juga bertambah sehingga pertamina bisa menambah kapasitas produk petrokimianya nilai investasi proyek diperkirakan sebesar us 556 miliardalam proyek ini hanya menyetor modal sebesar 55 persen berdasarkan catatan tempo aset kilang yang ada bernilai 40 persen dari total kebutuhan setoran kekurangannya akan ditutupi pertamina dari pinjaman luar negericaesar akbar  francisca christy;luhut,luhut panjaitan,pertamina;luhut akan gandeng rekanan lain untuk kilang cilacap;politik
menteri koordinator bidang kemaritiman  pandjaitan telah menyarankan agar ping an insurance bertemu langsung dengan bpjs kesehatan hal ini dilakukan untuk membicarakan apa saja yang bisa diterapkan atau ditingkatkan lagi untuk efisiensi atau bahkan memperkecil defisit bpjs yang jumlah pesertanya saat ini mencapai lebih dari 222 jutaluhut berharap perusahaan ini bersedia berbagi pengalaman mereka yang telah sukses mengelola asuransi kesehatan bagi peserta yang jumlahnya lebih banyak dari peserta bpjs kesehatan meski bpjs kesehatan tidak masuk dalam bidang kerjanya luhut tetap berharap ping an insurance bisa memberi masukan atau sumbang sarangrup ping an mengelola jasa keuangan pada tiga divisi yaitu asuransi investasi dan perbankan dengan aset mencapai us 13 triliun divisi asuransinya ping an insurance adalah perusahaan asuransi terbesar di china dengan kapitalisasi pasar sebesar us 230 miliaria juga menegaskan bahwa hingga kini belum ada satu pun kerja sama yang disepakati antara ping an insurance dan bpjs kesehatan karena masih sebatas saran untuk mengatasi defisit keuangan bpjs kesehatan dari perbincangan tersebut terungkap perusahaan asuransi berbasis daring ini menggunakan teknologi kecerdasan buatan dan telah sukses membantu efisiensi bisnis merekaperusahaan publik ini memelopori sistem manajemen kesehatan berbasis teknologi di 282 kota di cina kata luhut dalam siaran pers yang diterima di jakarta ahad 25 agustus 2019ping an insurance menyatakan layanan ini telah dimanfaatkan lebih dari 403 juta orang pada pembicaraan tersebut pihak ping an menyampaikan beberapa saran yang bisa dilakukan oleh bpjs untuk mengatasi defisit keuangannya yang diperkirakan mencapai rp 284 triliunlebih jauh luhut menyatakan sudah menemui direktur utama bpjs kesehatan fachmi idris pekan lalu fachmi idris sebelumnya menyebutkan yang mungkin bisa dilakukan untuk menekan defisit adalah dengan meningkatkan kolektabilitas adalah melalui tindakan hukumsebab kepatuhan membayar iuran menjadi syarat bagi masyarakat memperoleh layanan publik dengan melakukan sinkronisasi data misalnya kata fachmi jika ada orang yang ingin mendapat layanan publik seperti pembuatan sim atau paspor akan dicek dulu apakah ia mempunyai tunggakan pembayaran bpjs jika masih ada tunggakan maka mereka akan diminta untuk melunasi terlebih dahulu sebelum melanjutkan proses di layanan publik tersebut itu hanya salah satu contohdari pertemuan tersebut menko luhut berkesimpulan bahwa iuran  yang ada saat ini masih terlalu kecil selain itu iuran untuk orang yang berpenghasilan lebih besar seharusnya tidak sama dengan iuran yang dibayar oleh masyarakat berpenghasilan upah minimum regional;luhut,ping an insurance,bpjs kesehatan,defisit;luhut sarankan ping an insurance temui langsung bpjs kesehatan;politik
mohamad mengatakan muhyiddin yassin menjadi perdana menteri karena lebih memilih bekerja sama dengan najib razak daripada dengannyadia memilih najib dia tidak memilih saya kata mantan pedana menteri mahathir dalam pidatonya dikutip dari malaysiakini 7 maret 2020 mahathir kemudian menceritakan kemenangan pakatan harapan sampai keruntuhannyadalam pemilihan umum terakhir kami semua datang bersama untuk mengalahkan pemerintahan kleptokratis yang dipimpin oleh najib orangorang marah dan kami berhasil mengalahkannyanamun setelah dikalahkan dia memainkan masalah rasial dia mengklaim dia membela orang melayu yang ditekan oleh orang cina khususnya dapawalnya dia mendapatkan pas dan mereka bekerja bersama tetapi itu tidak cukup untuk membentuk pemerintahan mereka perlu mengambil anggota dan pemimpin bersatu juga kata mahathir yang berbicara di sebuah acara komunitas di jitra kedahmantan perdana menteri mengulangi pernyataannya bahwa pada akhirnya pemerintah pakatan harapan jatuh karena pihak lain mendukung anwar ibrahim pada saat yang genting dan muhyiddin bersedia bekerja dengan najib dan para pemimpin umno lainnya menghadapi tuduhan korupsimereka pemimpin bersatu menginginkan saya untuk menolak harapan tetapi mengapa saya ketika harapan mendukung saya kami memiliki dewan presiden yang mendukung saya saya memberi tahu muhyiddin suatu hari saya akan mundur maka anda melakukan apa yang ingin anda lakukantapi muhyiddin mengatakan itu harus sekarang muhyiddin tidak mau menunggu itu harus sekarang  kita keluar dari harapan dan membentuk pemerintahan melayubahkan bekerja dengan pas saya pikir ok lah tetapi bekerja dengan umno kami baru saja mengalahkan mereka dan pemerintahan kleptokratis mereka bekerja dengan najib musuh saya tidak mau melakukannyatapi muhyiddin bersedia bekerja dengan najib ahmad zahid hamidi tengku adnan tengku mansor azeez abdul rahim rosmah mansor bagaimana saya bisa bekerja dengan mereka begitu banyak dari mereka yang masih berada di tengah persidangan korupsikemudian harapan menolak saya dan menempatkan anwar sebagai kandidat pm pada saat mereka mendukung saya lagi sudah terlambat itu sebabnya pm hari ini adalah muhyiddin yassin kata mahathirmahathir juga menekankan frasa bersatu kita tegus bercerai kita runtuh mengatakan bahwa pada akhirnya adalah muhyiddin yang melakukan perceraian di partai bersatuketika seorang teman menusuk punggungmu itu sakit tambahnyamahathir melanjutkan dengan mengatakan bahwa politik tidak sepenting dua tantangan besar yang dihadapi malaysia sekarang yakni penurunan ekonomi dan wabah virus corona atau covid19ini bukan saatnya politik jika kita ingin menghadapi dua tantangan ini kita perlu tenang kata;mahathir,muhyiddin yassin,najib razak,perdana menteri malaysia;mahathir muhyiddin yassin jadi pm karena pilih najib razak;politik
